jobId,sourceJobKey
"job-00003","null|kuhar, ljubljana|ljubljana, central slovenia"
"job-00008","adecco|kuhar (m/ž)|ljubljana, central slovenia"
"job-00017","null|dietni kuhar iv v zsv, šifra dm: f094075 - m/ž|grosuplje, central slovenia"
"job-00020","null|kuhar/kuharica - priložnost za upokojence, ljubljana|ljubljana, central slovenia"
"job-00023","null|kuhar iv - m/ž|ljubljana, central slovenia"
"job-00030","gostilna turk izidor zelenc s.p.|kuhar - m/ž|logatec, central slovenia"
"job-00031","null|glavni kuhar - m/ž|ljubljana, central slovenia"
"job-00032","daneks storitve in trgovina d.o.o. ljubljana|kuhar - m/ž|ljubljana, central slovenia"
"job-00034","null|kuhar v gostišču jezero ob planšarskem jezeru na jezerskem - m/ž|kranj, upper carniola"
"job-00040","jezersek gostinstvo d.o.o.|kuhar - m/ž|radovljica, upper carniola"
"job-00043","null|dietni kuhar iv v zsv - m/ž|škofja loka, upper carniola"
"job-00053","null|dietni kuhar iv v zsv - m/ž|žalec, savinja"
"job-00055","null|kuhar - terme zreče - m/ž|slovenske konjice, savinja"
"job-00056","null|kuhar specialist - terme zreče - m/ž|slovenske konjice, savinja"
"job-00057","null|dietni kuhar - m/ž|mozirje, savinja"
"job-00058","null|kuhar - m/ž|mozirje, savinja"
"job-00060","thermana|kuhar (m/ž)|laško, savinja"
"job-00061","null|kuhar - hotel planja - m/ž|slovenske konjice, savinja"
"job-00062","null|kuhar specialist - hotel natura - m/ž|slovenske konjice, savinja"
"job-00063","null|kuhar specialist - hotel planja - m/ž|slovenske konjice, savinja"
"job-00064","null|kuhar ( mesar)- hotel planja - m/ž|slovenske konjice, savinja"
"job-00065","null|kuhar iv (šifra dm 2237) v zpkz dob, sektorju za splošne in pravne zadeve, oddelku hišnih del, referatu za prehrano obsojencev. - m/ž|trebnje, southeast slovenia"
"job-00066","slorest|samostojni kuhar (m/ž), novo mesto|novo mesto, southeast slovenia"
"job-00067","null|kuhar iv v zavodu za prestajanje kazni zapora dob|mirna, southeast slovenia"
"job-00070","kmetijska zadruga trebnje-krka z.o.o.|kuhar m/ž - m/ž|trebnje, southeast slovenia"
"job-00073","null|kuhar - m/ž|novo mesto, southeast slovenia"
"job-00083","null|dietni kuhar - m/ž|idrija, gorizia"
"job-00084","null|kuhar-picopek - m/ž|brežice, lower sava"
"job-00086","terme čatež|kuhar - m/ž|brežice, lower sava"
"job-00087","terme čatež|pomožni kuhar - m/ž|brežice, lower sava"
"job-00097","null|kuhar m/ž - m/ž|lendava, mura"
"job-00098","null|kuhar m/ž - m/ž|murska sobota, mura"
"job-00099","gostilna picerija kostanj, matej znuderl, s.p.|kuhar - m/ž|gornja radgona, mura"
"job-00102","null|kuharica/kuhar - m/ž|gornja radgona, mura"
"job-00113","sovita|kuhar - delilec, m/ž, šentjanž pri dravogradu|dravograd, carinthia"
"job-00120","jata emona|proizvodni delavec na farmi ali v sortirnici na duplici pri kamniku|kamnik, central slovenia"
"job-00139","iskra, elektro in sistemske resitve, d.o.o.|proizvodni delavec - šentvid pri stični - m/ž|grosuplje, central slovenia"
"job-00143","null|pomožni proizvodni delavec - m/ž|radovljica, upper carniola"
"job-00145","null|višji proizvodni delavec - m/ž|škofja loka, upper carniola"
"job-00146","null|proizvodni delavec - m/ž|radovljica, upper carniola"
"job-00154","null|proizvodni delavec (m/ž)|železniki, upper carniola - škofja loka, upper carniola"
"job-00163","null|proizvodni delavec - m/ž|žalec, savinja"
"job-00176","null|proizvodni delavec - m/ž|trebnje, southeast slovenia"
"job-00177","null|proizvodni delavec - m/ž|novo mesto, southeast slovenia"
"job-00178","null|terenski proizvodni delavec - m/ž|novo mesto, southeast slovenia"
"job-00182","null|proizvodni delavec - m/ž|metlika, southeast slovenia"
"job-00187","null|proizvodni delavec za srednje zahtevna dela (m/ž) - m/ž|tolmin, gorizia"
"job-00189","null|terenski proizvodni delavec v pe dobova - m/ž|brežice, lower sava"
"job-00191","null|proizvodni delavec - m/ž|brežice, lower sava"
"job-00194","null|proizvodni delavec - m/ž|cerknica, inner carniola-karst"
"job-00197","cimos d.d. avtomobilska industrija|proizvodni delavec v livarni - m/ž|radlje ob dravi, carinthia"
"job-00198","null|proizvodni delavec - m/ž|sežana, coastal-karst"
"job-00201","null|diplomirana medicinska sestra (m/ž)|ljubljana, central slovenia"
"job-00203","null|diplomirana medicinska sestra - dragomer - m/ž|ljubljana, central slovenia"
"job-00207","univerzitetna psihiatrična klinika ljubljana|diplomirana medicinska sestra v psihiatriji v bolnišnični dejavnosti|ljubljana, central slovenia"
"job-00213","univerzitetna psihiatrična klinika ljubljana|diplomirana medicinska sestra v intenzivnih oddelkih psihiatrije|ljubljana, central slovenia"
"job-00214","null|diplomirana medicinska sestra (m/ž) - lj. črnuče - m/ž|ljubljana, central slovenia"
"job-00229","null|diplomirana medicinska sestra - m/ž|ljubljana, central slovenia"
"job-00234","univerzitetna psihiatrična klinika ljubljana|diplomirana medicinska sestra v intenzivnih oddelkih oddelkih psihiatrije - m/ž|ljubljana, central slovenia"
"job-00235","univerzitetna psihiatrična klinika ljubljana|diplomirana medicinska sestra v psihiatriji v bolnišnični dejavnosti - m/ž|ljubljana, central slovenia"
"job-00243","null|diplomirana medicinska sestra / zdravstvenik ali diplomirana babica|ljubljana, central slovenia"
"job-00248","onkološki inštitut ljubljana|dipl. medicinska sestra v intenzivni terapiji i, ii, e037019, oddelek zn za podporo skupni zdravstveni dejavnosti in oddelek za odpoved prebavil in paliativne oskrbe m/ž|ljubljana, central slovenia"
"job-00249","onkološki inštitut ljubljana|dipl. medicinska sestra v intenzivni terapiji i, ii, e037019, oddelek bolnišnične zn sektorja operativnih dejavnosti, m/ž|ljubljana, central slovenia"
"job-00250","onkološki inštitut ljubljana|dipl. medicinska sestra - delo s citostatiki, e037008, oddelek zn sektorja internistične onkologije, m/ž|ljubljana, central slovenia"
"job-00251","onkološki inštitut ljubljana|dipl. medicinska sestra - operacijska medicinska sestra, e037010, oddelek zn operacijskega bloka sektorja operativnih dejavnosti, m/ž|ljubljana, central slovenia"
"job-00252","onkološki inštitut ljubljana|dipl. medicinska sestra v anesteziji, e037015, oddelek zn operacijskega bloka sektorja operativnih dejavnosti, anestezija, m/ž|ljubljana, central slovenia"
"job-00255","onkološki inštitut ljubljana|dipl. medicinska sestra v specialistični ambulanti, e037026, oddelek zn v specialističnih ambulantah, m/ž|ljubljana, central slovenia"
"job-00256","onkološki inštitut ljubljana|dipl. medicinska sestra v intenzivni terapiji i, ii, e037019, oddelek zn za podporo skupni zdravstveni dejavnosti - m/ž|ljubljana, central slovenia"
"job-00257","onkološki inštitut ljubljana|dipl. medicinska sestra - operacijska medicinska sestra, e037010, oddelek zn operacijskega bloka sektorja operativnih dejavnosti - m/ž|ljubljana, central slovenia"
"job-00258","onkološki inštitut ljubljana|dipl. medicinska sestra v intenzivni terapiji i, ii, e037019, oddelek bolnišnične zn sektorja operativnih dejavnosti - m/ž|ljubljana, central slovenia"
"job-00259","onkološki inštitut ljubljana|dipl. medicinska sestra v anesteziji, e037015, oddelek zn operacijskega bloka sektorja operativnih dejavnosti - m/ž|ljubljana, central slovenia"
"job-00260","onkološki inštitut ljubljana|koordinator v zdravstveni negi, e037034, urad strokovnega direktorja - m/ž|ljubljana, central slovenia"
"job-00261","onkološki inštitut ljubljana|dipl. medicinska sestra v specialistični ambulanti, e037026, oddelek zn v specialističnih ambulantah - m/ž|ljubljana, central slovenia"
"job-00264","onkološki inštitut ljubljana|dipl. medicinska sestra v intenzivni terapiji iii, e037020, oddelek intenzivne zn sektorja operativnih dejavnosti - m/ž|ljubljana, central slovenia"
"job-00265","onkološki inštitut ljubljana|dipl. medicinska sestra - delo s citostatiki, e037008, oddelek zn sektorja internistične onkologije - m/ž|ljubljana, central slovenia"
"job-00299","null|diplomirana medicinska sestra v negovalni enoti - m/ž|kranj, upper carniola"
"job-00300","null|diplomirana medicinska sestra v intenzivni terapiji iii - m/ž|kranj, upper carniola"
"job-00301","null|diplomirana medicinska sestra v triaži urgentne dejavnosti - m/ž|kranj, upper carniola"
"job-00302","null|diplomirana medicinska sestra v intenzivni terapiji i, ii - m/ž|kranj, upper carniola"
"job-00303","null|diplomirana medicinska sestra v specialistični ambulanti - m/ž|kranj, upper carniola"
"job-00312","null|diplomirana medicinska sestra - m/ž|kranj, upper carniola"
"job-00313","null|diplomirana medicinska sestra - m/ž|radovljica, upper carniola"
"job-00314","null|diplomirana medicinska sestra - m/ž|jesenice, upper carniola"
"job-00324","null|diplomirana medicinska sestra - m/ž|maribor, drava"
"job-00328","splošna bolnišnica ptuj|diplomirana medicinska sestra v specialistični ambulanti - m/ž|ptuj, drava"
"job-00356","vitadom, pe dom starejsih crni vrh|diplomirana medicinska sestra - m/ž|idrija, gorizia"
"job-00358","null|diplomirana medicinska sestra - m/ž|idrija, gorizia"
"job-00361","zdravstveni dom krsko|diplomirana medicinska sestra v otroško šolskem dipanezrju - m/ž|krško, lower sava"
"job-00367","null|diplomirana medicinska sestra - operacijska medicinska sestra - m/ž|postojna, inner carniola-karst"
"job-00374","null|diplomirana medicinska sestra v dializi - vodja zn na hemodializi - m/ž|sežana, coastal-karst"
"job-00375","null|diplomirana medicinska sestra v negovalni enoti - delo na oddelku za geriatrično rehabilitacijo in podaljšano bolnišnično zdravljenje - m/ž|sežana, coastal-karst"
"job-00377","splošna bolnišnica izola|e037049 diplomirana medicinska sestra v urgentni dejavnosti (uc) - m/ž|izola, coastal-karst"
"job-00386","zdravstveni dom zagorje ob savi cesta zmage 1|diplomirana medicinska sestra v patronažni zdravstveni negi - m/ž|zagorje ob savi, central sava"
"job-00389","kansai helios slovenija d.o.o|delavec v proizvodnji (m/ž)|medvode, central slovenia"
"job-00398","grelci maras, proizvodnja in trgovina, d.o.o.|delavec v proizvodnji - m/ž|ljubljana, central slovenia"
"job-00401","null|nk delavec v proizvodnji plastičnih mas - m/ž|ljubljana, central slovenia"
"job-00404","null|delavec v proizvodnji - m/ž|ljubljana, central slovenia"
"job-00406","null|delavec v proizvodnji - m/ž|kamnik, central slovenia"
"job-00408","null|delavec v proizvodnji - m/ž|vrhnika, central slovenia"
"job-00410","null|delavec v proizvodnji - m/ž|grosuplje, central slovenia"
"job-00414","hoja zaga rob podjetje za predelavo lesa, d.o.o.|delavec v proizvodnji na žagarskem obratu - m/ž|ljubljana, central slovenia"
"job-00415","null|pomožni delavec v proizvodnji - m/ž|kamnik, central slovenia"
"job-00418","null|delavec za druga preprosta ročna dela - m/ž|ljubljana, central slovenia"
"job-00421","null|pomožni delavec v proizvodnji in predelavi mesa - m/ž|škofja loka, upper carniola"
"job-00423","null|delavec v proizvodnji - m/ž|tržič, upper carniola"
"job-00424","null|pomožni delavec v proizvodnji - m/ž|kranj, upper carniola"
"job-00426","null|delavec v proizvodnji - m/ž|škofja loka, upper carniola"
"job-00431","null|delavec v proizvodnji - m/ž|kranj, upper carniola"
"job-00452","null|delavec v proizvodnji - klepar - m/ž|trebnje, southeast slovenia"
"job-00468","null|delavec v proizvodnji kovinskih izd - m/ž|črnomelj, southeast slovenia"
"job-00471","null|delavec v proizvodnji - m/ž|ribnica, southeast slovenia"
"job-00489","montaza modelarstvo danijel rakusa s.p.|delavec v proizvodnji poliestra - m/ž|ljutomer, mura"
"job-00520","null|koordinator iii« koordinator iii za gostinstvo in turizem šifra delovnega mesta: i015077 - m/ž|grosuplje, central slovenia"
"job-00532","goldi trgovina, gostinstvo in storitve, d.o.o.|natakar - m/ž|kamnik, central slovenia"
"job-00533","null|natakar - m/ž|kamnik, central slovenia"
"job-00549","kodila d.o.o.|prodajalec v trgovini gourmet & bistro btc ljubljana|ljubljana, central slovenia"
"job-00551","adecco|vodja restavracije (m/ž)|ljubljana, central slovenia"
"job-00557","mjob|delo v strežbi|ljubljana, central slovenia"
"job-00578","null|strežnik/ca - socialno varstvo - m/ž|škofja loka, upper carniola"
"job-00612","null|natakar - m/ž|maribor, drava"
"job-00619","null|natakar/ica - m/ž|ptuj, drava"
"job-00621","null|pomočnik dietnega kuharja - m/ž|pesnica, drava"
"job-00623","dom dr. jozeta potrca poljcane|f094069 natakar iv v zsv (cido majšperk) - m/ž|slovenska bistrica, drava"
"job-00624","brahaj pekarstvo, peka kruha in peciva, d.o.o.|prodajalec - m/ž|ptuj, drava"
"job-00626","mol & ina d.o.o.|prodajalec / natakar na bencinskem servisu (m/ž)|maribor, drava"
"job-00633","null|delavec v strežbi - m/ž|ptuj, drava"
"job-00636","null|delavec v restavraciji|maribor, drava - pesnica, drava"
"job-00664","null|natakar - m/ž|šentjur pri celju, savinja"
"job-00667","null|servirec/ka - m/ž|mozirje, savinja"
"job-00672","null|natakar - m/ž|žalec, savinja"
"job-00679","null|natakar - m/ž|šmarje pri jelšah, savinja"
"job-00681","bar am am, klavdija kovacic s.p.|natakar - m/ž|šmarje pri jelšah, savinja"
"job-00682","thermana|vodja slaščičarne (m/ž)|laško, savinja"
"job-00683","thermana|natakar (m/ž)|laško, savinja"
"job-00684","trendas, gostinske storitve, d.o.o.|natakar - m/ž|celje, savinja"
"job-00685","null|natakar - hotel planja - m/ž|slovenske konjice, savinja"
"job-00686","null|natakar / receptor - hotel natura - m/ž|slovenske konjice, savinja"
"job-00687","null|natakar - hotel natura - m/ž|slovenske konjice, savinja"
"job-00688","null|natakar - terme zreče - m/ž|slovenske konjice, savinja"
"job-00705","gostilna meglic martin meglic s.p.|natakar-ica - m/ž|trebnje, southeast slovenia"
"job-00706","kmetijska zadruga trebnje-krka z.o.o.|natakar m/ž - m/ž|trebnje, southeast slovenia"
"job-00750","null|natakar v restavraciji ajda - m/ž|sevnica, lower sava"
"job-00751","null|delo na recepciji relive centra športa in zdravja, brežice - m/ž|brežice, lower sava"
"job-00753","terme čatež|natakar - m/ž|brežice, lower sava"
"job-00755","green bar, posrednistvo cvek branka s.p.|natakar - m/ž|krško, lower sava"
"job-00761","null|prodajalec hrane in pijače v lokalu chuty''s - m/ž|murska sobota, mura"
"job-00785","null|prodajalec računalniške opreme - m/ž|grosuplje, central slovenia"
"job-00795","jysk|prodajalec za krajši delovni čas- 30 ur (m/ž), domžale|domžale, central slovenia"
"job-00796","jysk|prodajalec (m/ž), šentvid, ljubljana|ljubljana, central slovenia"
"job-00797","jysk|prodajalec za krajši delovni čas - 30 ur (m/ž), šentvid, ljubljana|ljubljana, central slovenia"
"job-00798","tc moto shop d.o.o.|prodajalec (m/ž)|ljubljana, central slovenia"
"job-00800","pepco|blagajnik-prodajalec ljubljana|ljubljana, central slovenia"
"job-00804","null|prodajalec v živilski trgovini - m/ž|ljubljana, central slovenia"
"job-00809","null|prodajalec električnih polnilnic za ev in videonadzornih sistemov - m/ž|grosuplje, central slovenia"
"job-00812","null|prodajalec ljubljana dolgi most - m/ž|ljubljana, central slovenia"
"job-00815","null|prodajalec ljubljana masarykova - m/ž|ljubljana, central slovenia"
"job-00816","null|prodajalec grosuplje - m/ž|grosuplje, central slovenia"
"job-00822","null|trgovec - prodajalec avtomobilskih rezervnih delov - m/ž|vrhnika, central slovenia"
"job-00829","davidov hram d.o.o. ljubno|prodajalec/ka v poslovni enoti ljubljana|ljubljana, central slovenia"
"job-00832","lelosi|prodajalec v lelosi trgovini ljubljana|ljubljana, central slovenia"
"job-00833","tekstilna hisa|prodajalec (m/ž), ljubljana|ljubljana, central slovenia"
"job-00834","spar|prodajalec na oddelku delikatese (m/ž) interspar aleja|ljubljana, central slovenia"
"job-00835","btc|prodajalec gostinskih artiklov v atlantisu (m/ž)|ljubljana, central slovenia"
"job-00836","metro trgovska druzba d.d.|prodajalec (m/ž), ljubljana rudnik|ljubljana, central slovenia"
"job-00837","pet network si|prodajalec/svetovalec (m/ž) - pe kamnik supernova|kamnik, central slovenia"
"job-00838","alpina, tovarna obutve, d.o.o.|prodajalec - m/ž|ljubljana, central slovenia"
"job-00839","petrol group|prodajalec na prodajnem mestu celovška cesta 226, ljubljana (m/ž)|ljubljana, central slovenia"
"job-00840","lidl|prodajalec (m/ž) domžale (36 ur, polni delovni čas)|domžale, central slovenia"
"job-00842","agencija agado|prodajalec v trgovini z živili (m/ž) - ljubljana|ljubljana, central slovenia"
"job-00843","metro trgovska druzba d.d.|prodajalec - m/ž|ljubljana, central slovenia"
"job-00844","spar|prodajalec na oddelku sadja in zelenjave (m/ž), ljubljana brod|ljubljana, central slovenia"
"job-00845","nkd|1 x prodajalec (m/ž) v poslovni enoti nkd d.o.o. - grosuplje, za polni delovni 40 ur tedensko|grosuplje, central slovenia"
"job-00846","spar|mesar - prodajalec (m/ž), interspar ljubljana vič|ljubljana, central slovenia"
"job-00847","žito|prodajalec m/ž|ljubljana, central slovenia"
"job-00848","lidl|prodajalec (m/ž) ljubljana vižmarje (36 ur, polni delovni čas)|ljubljana, central slovenia"
"job-00849","lidl|prodajalec (m/ž) ljubljana rudnik (36 ur, polni delovni čas)|ljubljana, central slovenia"
"job-00850","lidl|prodajalec (m/ž) ljubljana zaloška (36 ur, polni delovni čas)|ljubljana, central slovenia"
"job-00851","lidl|prodajalec (m/ž) ljubljana tivoli (36 ur, polni delovni čas)|ljubljana, central slovenia"
"job-00852","lidl|prodajalec (m/ž) ljubljana slovenčeva (36 ur, polni delovni čas)|ljubljana, central slovenia"
"job-00853","spar|spletni prodajalec - komisionar (m/ž) več prostih delovnih mest|ljubljana, central slovenia"
"job-00854","takko fashion|prodajalka / prodajalec (m/ž) ljubljana (30 ur)|ljubljana, central slovenia"
"job-00855","spar|prodajalec (m/ž), ljubljana slovenčeva|ljubljana, central slovenia"
"job-00856","plan-net avto d.o.o.|prodajalec vozil|kamnik, central slovenia"
"job-00857","takko fashion|prodajalka / prodajalec (m/ž), domžale (30 ur)|domžale, central slovenia"
"job-00858","rutar marketing|prodajalec na oddelku butika (m/ž)|ljubljana, central slovenia"
"job-00859","kariera|prodajalec v trgovini z živili m/ž/d|central slovenia"
"job-00860","rutar marketing|prodajalec na oddelku svetil (m/ž)|ljubljana, central slovenia"
"job-00862","e.leclerc|prodajalec na oddelku slaščičarne (m/ž)|ljubljana, central slovenia"
"job-00863","rutar marketing, trgovska d.o.o.|prodajalec na oddelku tekstila - m/ž|ljubljana, central slovenia"
"job-00864","hartis d.o.o.; papirnica hartis ljubljana siska|prodajalec / prodajni svetovalec v papirnici (ljubljana supernova mc šiška) - m/ž|ljubljana, central slovenia"
"job-00865","rutar marketing|prodajalec na oddelku tekstila m/ž|ljubljana, central slovenia"
"job-00866","eurospin|prodajalec-blagajničar (m/ž), za pe logatec|logatec, central slovenia"
"job-00867","slowatch|prodajalec/ka v ljubljani|ljubljana, central slovenia"
"job-00868","spar|prodajalec na oddelku kruha (m/ž) spar lj kapitelj|ljubljana, central slovenia"
"job-00869","trgovski center tivoli - moto shop d.o.o.|prodajalec/ka champion, ljubljana citypark|ljubljana, central slovenia"
"job-00870","sbs trgovina|prodajalec/prodajalka v salonu keramike - sbs grosuplje|grosuplje, central slovenia"
"job-00871","sbs trgovina|prodajalec/prodajalka v salonu keramike - sbs škofljica|škofljica, central slovenia"
"job-00872","spar|mesar - prodajalec (m/ž)|ljubljana, central slovenia"
"job-00873","prigo|prodajalec nadomestnih delov (m/ž)|ljubljana, central slovenia"
"job-00874","eurospin|mesar - prodajalec (m/ž) za pe logatec|logatec, central slovenia"
"job-00875","trenkwalder group|prodajalec v pekarni (m/ž) v ljubljani|ljubljana, central slovenia"
"job-00876","iustitia|prodajalec/ka v snailshop trgovinah 🔥|ljubljana, central slovenia"
"job-00877","e.leclerc|prodajalec/svetovalec na oddelku tehnike (m/ž), e.leclerc ljubljana|ljubljana, central slovenia"
"job-00878","zelinka|prodajalec računalniške opreme|ljubljana, central slovenia"
"job-00879","spar|mesar - prodajalec (m/ž) spar vrhovci|ljubljana, central slovenia"
"job-00880","mercator|prodajalec v internet trgovini (m/ž) v ljubljani|ljubljana, central slovenia"
"job-00881","mercator|prodajalec v ribarnici (m/ž) v hipermarketu šiška|ljubljana, central slovenia"
"job-00882","salax|prodajalec v drevesnici (m/ž)|dobrova-polhov gradec, central slovenia"
"job-00883","leather & shoe international d.o.o.|prodajalec (z možnostjo napredovanja) za našo trgovino humanic citypark ljubljana|ljubljana, central slovenia"
"job-00884","pepco|blagajnik-prodajalec - ljubljana|ljubljana, central slovenia"
"job-00885","verudela|prodajalec (m/ž)|ljubljana, central slovenia"
"job-00886","adecco|prodajalec (m/ž)|ljubljana, central slovenia"
"job-00887","whc d.o.o.|prodajalec (m/ž)|ljubljana, central slovenia"
"job-00888","adecco|prodajalec v moravčah (m/ž)|moravče, central slovenia"
"job-00889","kmetijska zadruga velike lasce, z.o.o.|prodajalec/ka - m/ž|ljubljana, central slovenia"
"job-00891","kariera|prodajalec pekovskih izdelkov|ljubljana, central slovenia"
"job-00894","mass|modna/-i svetovalka/-ec in prodajalka/-ec (m/ž) v mass ljubljana|ljubljana, central slovenia"
"job-00895","avtotehna vis|servisni svetovalec za kleparsko-ličarska popravila|ljubljana, central slovenia"
"job-00896","avtotehna vis|servisni svetovalec - tehnik (m/ž) (sprejemnik vozil v servis)|ljubljana, central slovenia"
"job-00904","null|prodajalec/ka v trgovini sariko - v supernova kranj - m/ž|kranj, upper carniola"
"job-00910","null|prodajalec - m/ž|škofja loka, upper carniola"
"job-00919","eurospin|prodajalec-blagajničar (m/ž) za pe lesce|lesce, upper carniola"
"job-00920","lidl|prodajalec (m/ž) lesce (36 ur, polni delovni čas)|lesce, upper carniola"
"job-00921","lidl|prodajalec (m/ž) jesenice (36 ur, polni delovni čas)|jesenice, upper carniola"
"job-00922","null|prodajalec/zastopnik - m/ž|radovljica, upper carniola"
"job-00924","lidl|prodajalec (m/ž) tržič (36 ur, polni delovni čas)|tržič, upper carniola"
"job-00931","eurospin|mesar - prodajalec (m/ž) za pe kranj|kranj, upper carniola"
"job-00932","null|sprejemnik/prodajalec rezervnih delov - m/ž|kranj, upper carniola"
"job-00933","jurčič & co.|prodajalec rezervnih delov / sprejemnik (m/ž)|šenčur, upper carniola"
"job-00947","null|prodajalec - m/ž|maribor, drava"
"job-00948","null|prodajalec - slovenska bistrica - m/ž|slovenska bistrica, drava"
"job-00951","null|prodajalec tekstila - m/ž|maribor, drava"
"job-00955","null|prodajalec - pripravljalec barve - m/ž|slovenska bistrica, drava"
"job-00956","null|prodajalec na bencinskem servisu mol dravsko polje jug - m/ž|maribor, drava"
"job-00957","dm-drogerie markt|prodajalec (m/ž) - maribor|maribor, drava"
"job-00960","null|prodajalec-skladiščnik v sam ormož - m/ž|ormož, drava"
"job-00961","spar|prodajalec na oddelku sadja in zelenjave (m/ž) interspar ptuj|ptuj, drava"
"job-00966","inpos|prodajalec na gradbenem oddelku tpc slovenska bistrica|slovenska bistrica, drava"
"job-00988","null|prodajalec v sam nazarje - m/ž|mozirje, savinja"
"job-00990","null|prodajalec - m/ž|žalec, savinja"
"job-00997","mass|modna/-i svetovalka/-ec in prodajalka/-ec (m/ž) v mass city celje|celje, savinja"
"job-01007","null|prodajalec/prodajalka - m/ž|novo mesto, southeast slovenia"
"job-01008","null|prodajalec trebnje - m/ž|trebnje, southeast slovenia"
"job-01014","null|prodajalec - m/ž|ribnica, southeast slovenia"
"job-01016","kmetijska zadruga trebnje-krka z.o.o.|prodajalec v tehnični trgovini m/ž - m/ž|trebnje, southeast slovenia"
"job-01017","kmetijska zadruga trebnje-krka z.o.o.|prodajalec m/ž (živilska prodajalna) - m/ž|trebnje, southeast slovenia"
"job-01030","null|prodajalec - skladiščnik - m/ž|nova gorica, gorizia"
"job-01033","null|prodajalec - m/ž|nova gorica, gorizia"
"job-01036","eurospin|mesar - prodajalec (m/ž) za pe idrija|idrija, gorizia"
"job-01037","null|prodajalec na bencinskem servisu mol-ina - m/ž|nova gorica, gorizia"
"job-01061","null|prodajalec - m/ž|krško, lower sava"
"job-01063","null|prodajalec - m/ž|brežice, lower sava"
"job-01070","null|prodajalka /prodajalec - m/ž|postojna, inner carniola-karst"
"job-01073","null|prodajalec - m/ž|cerknica, inner carniola-karst"
"job-01076","eurospin|prodajalec-blagajničar (m/ž), za pe postojna|postojna, inner carniola-karst"
"job-01077","eurospin|prodajalec-blagajničar (m/ž), za pe ilirska bistrica|ilirska bistrica, inner carniola-karst"
"job-01097","null|prodajalec drobne kmetijske mehanizacije - m/ž|murska sobota, mura"
"job-01111","null|prodajalec - lucija - m/ž|piran, coastal-karst"
"job-01112","null|prodajalec sežana - m/ž|sežana, coastal-karst"
"job-01115","null|prodajalec v agromarketu - m/ž|sežana, coastal-karst"
"job-01121","slowatch|prodajalec/ka v portorožu/kopru|koper, coastal-karst"
"job-01125","null|prodajalec - litija - m/ž|litija, central sava"
"job-01129","danfoss|delo v proizvodnji - kamnik (m/ž)|kamnik, central slovenia"
"job-01131","zdravstveni dom ljubljana|e047050 psiholog - delo z osebami s psihično motnjo - m/ž|ljubljana, central slovenia"
"job-01133","adecco|študentsko delo v laboratoriju (m/ž)|mengeš, central slovenia"
"job-01134","adecco|študentsko delo v laboratoriju (m7ž)|mengeš, central slovenia"
"job-01135","firstclass|marketing & ai asistent (m/ž) - študentsko delo|ljubljana, central slovenia"
"job-01136","yhd - drustvo za teorijo in kulturo hendikepa|osebni asistent hendikepirane osebe (delo v ljubljani) - m/ž|ljubljana, central slovenia"
"job-01137","mjob|študentsko delo v enoti podpora financiranju pravnih in fizičnih oseb|ljubljana, central slovenia"
"job-01138","itclass|marketing & ai asistent (m/ž) - študentsko delo|ljubljana, central slovenia"
"job-01139","e.leclerc|hostesa za delo na blagajni (m/ž)|ljubljana, central slovenia"
"job-01140","mjob|delo na bencinskem servisu|ljubljana, central slovenia"
"job-01141","mjob|delo na kmetijskem objektu|ljubljana, central slovenia"
"job-01144","onkološki inštitut ljubljana|farmacevt specialist - delo v posebnih pogojih, e028002, bolnišnična lekarna, m/ž|ljubljana, central slovenia"
"job-01145","adecco|študentsko delo - podpora kliničnim proizvodnim operacijam (m/ž)|mengeš, central slovenia"
"job-01146","orbico|asistent v prodaji (študentsko delo)|ljubljana, central slovenia"
"job-01147","onkološki inštitut ljubljana|farmacevt - delo v posebnih pogojih e027001, bolnišnična lekarna, m/ž|ljubljana, central slovenia"
"job-01148","univerzitetni klinični center ljubljana|zdr. administrativni sodelavec - delo v urgentni dejavnosti (e045022), kirurška klinika, urgentni kirurški blok - m/ž|ljubljana, central slovenia"
"job-01149","skofijska karitas ljubljana|762 socialno delo in svetovanje - m/ž|ljubljana, central slovenia"
"job-01150","onkološki inštitut ljubljana|farmacevt - delo v posebnih pogojih (e027001) za potrebe onkološkega inštituta, bolnišnična lekarna - m/ž|ljubljana, central slovenia"
"job-01151","onkološki inštitut ljubljana|farmacevt specialist - delo v posebnih pogojih (e028002) za potrebe onkološkega inštituta, bolnišnična lekarna - m/ž|ljubljana, central slovenia"
"job-01152","whc|delo v proizvodnji (m/ž)|grosuplje, central slovenia"
"job-01153","whc d.o.o.|delo v proizvodnji (m/ž)|grosuplje, central slovenia"
"job-01155","mjob|delo v klicnem centru|ljubljana, central slovenia"
"job-01156","zdravstveni dom ljubljana|e047081 logoped i - delo z osebami s psihično motnjo m/ž|ljubljana, central slovenia"
"job-01157","mjob|delo v kuhinji|upper carniola - medvode, central slovenia"
"job-01159","onkološki inštitut ljubljana|srednja medicinska sestra - delo s citostatiki, e035003, za potrebe oddelka zn sektorja internistične onkologije, m/ž|ljubljana, central slovenia"
"job-01160","null|uvajanje v delo v. stopnja - teoretični del - za opravljanje dela na delovnem mestu tehnik vzdrževanja v železniški operativi tk - m/ž|ljubljana, central slovenia"
